IdSerie,NumStagione,NumEpisodi,AnnoStagione,idStagione
80201328,1,6,Anno di uscita: 2020,1265
80201328,2,6,Anno di uscita: 2019,1266
80201328,3,8,Anno di uscita: 2018,1267
81088239,1,6,Anno di uscita: 2020,1268
81088239,2,6,Anno di uscita: 2021,1269
81154956,1,18,Anno di uscita: 2020,1270
81277880,1,4,Anno di uscita: 2020,1271
80124711,1,6,Anno di uscita: 2019,1272
80124711,2,6,Anno di uscita: 2018,1273
80124711,3,10,Anno di uscita: 2017,1274
80999455,1,8,Anno di uscita: 2019,1275
80195357,1,12,Anno di uscita: 2018,1276
81050786,1,8,Anno di uscita: 2021,1277
80196883,1,13,Anno di uscita: 2019,1278
80103318,1,13,Anno di uscita: 2016,1279
80103318,2,13,Anno di uscita: 2016,1280
80996957,1,10,Anno di uscita: 2018,1281
80211884,1,10,Anno di uscita: 2018,1282
80175934,1,15,Anno di uscita: 2019,1283
80175934,2,16,Anno di uscita: 2019,1284
80175934,3,28,Anno di uscita: 2019,1285
80131479,1,8,Anno di uscita: 2016,1286
80131479,2,8,Anno di uscita: 2017,1287
80131479,3,8,Anno di uscita: 2017,1288
80131479,4,12,Anno di uscita: 2017,1289
81098012,1,8,Anno di uscita: 2021,1290
80992997,1,4,Anno di uscita: 2020,1291
80992997,2,4,Anno di uscita: 2020,1292
80237347,1,18,Anno di uscita: 2021,1293
80237347,2,17,Anno di uscita: 2021,1294
80237347,3,7,Anno di uscita: 2021,1295
80237347,4,7,Anno di uscita: 2020,1296
80237347,5,7,Anno di uscita: 2020,1297
80237347,6,7,Anno di uscita: 2020,1298
80185145,1,10,Anno di uscita: 2018,1299
80185145,2,3,Anno di uscita: 2018,1300
80244565,1,8,Anno di uscita: 2020,1301
81019391,1,6,Anno di uscita: 2019,1302
80039972,1,25,Anno di uscita: 2011,1303
80039972,2,13,Anno di uscita: 2022,1304
80049903,1,10,Anno di uscita: 2015,1305
80049903,2,13,Anno di uscita: 2016,1306
80049903,3,16,Anno di uscita: 2016,1307
80049903,4,7,Anno di uscita: 2017,1308
80049903,5,6,Anno di uscita: 2017,1309
81397437,1,2,Anno di uscita: 2020,1310
81256675,1,6,Anno di uscita: 2021,1311
81122196,1,6,Anno di uscita: 2020,1312
80218634,1,5,Anno di uscita: 2018,1313
80178726,1,4,Anno di uscita: 2019,1314
80178726,2,4,Anno di uscita: 2018,1315
80178726,3,4,Anno di uscita: 2017,1316
81002001,1,5,Anno di uscita: 2020,1317
81002001,2,5,Anno di uscita: 2021,1318
80217627,1,8,Anno di uscita: 2018,1319
81002465,1,5,Anno di uscita: 2021,1320
81292974,1,4,Anno di uscita: 2020,1321
80216665,1,10,Anno di uscita: 2019,1322
81013210,1,5,Anno di uscita: 2020,1323
80215155,1,16,Anno di uscita: 2021,1324
80215155,2,9,Anno di uscita: 2021,1325
80215155,3,8,Anno di uscita: 2020,1326
80215155,4,8,Anno di uscita: 2020,1327
80204451,1,13,Anno di uscita: 2018,1328
80204451,2,13,Anno di uscita: 2018,1329
80204451,3,13,Anno di uscita: 2020,1330
70286809,1,78,Anno di uscita: 2019,1331
70286809,2,26,Anno di uscita: 2016,1332
80214405,1,20,Anno di uscita: 2017,1333
80050007,1,13,Anno di uscita: 2015,1334
80050007,2,13,Anno di uscita: 2016,1335
80050007,3,13,Anno di uscita: 2016,1336
80050007,4,13,Anno di uscita: 2017,1337
81147853,1,10,Anno di uscita: 2021,1338
81005504,1,49,Anno di uscita: 2018,1339
80112916,1,10,Anno di uscita: 2018,1340
80187722,1,5,Anno di uscita: 2018,1341
80005772,1,26,Anno di uscita: 2018,1342
81003033,1,10,Anno di uscita: 2019,1343
80057968,1,20,Anno di uscita: 2015,1344
80057968,2,20,Anno di uscita: 2016,1345
80210294,1,25,Anno di uscita: 2019,1346
70299043,1,25,Anno di uscita: 2013,1347
70299043,2,12,Anno di uscita: 2017,1348
70299043,3,12,Anno di uscita: 2018,1349
70299043,4,10,Anno di uscita: 2019,1350
70299043,5,16,Anno di uscita: 2020,1351
70271773,1,26,Anno di uscita: 2013,1352
70271773,2,13,Anno di uscita: 2015,1353
70271773,3,13,Anno di uscita: 2016,1354
80057611,1,26,Anno di uscita: 2018,1355
80057611,2,13,Anno di uscita: 2016,1356
80057611,3,13,Anno di uscita: 2016,1357
80242950,1,12,Anno di uscita: 2018,1358
81081459,1,26,Anno di uscita: 2020,1359
81081459,2,26,Anno di uscita: 2020,1360
81081459,3,26,Anno di uscita: 2018,1361
81081459,4,26,Anno di uscita: 2018,1362
81003682,1,13,Anno di uscita: 2021,1363
81003682,2,13,Anno di uscita: 2020,1364
81196539,1,26,Anno di uscita: 2018,1365
81196539,2,13,Anno di uscita: 2020,1366
80023612,1,13,Anno di uscita: 2016,1367
80023612,2,10,Anno di uscita: 2018,1368
81044719,1,12,Anno di uscita: 2020,1369
80991329,1,13,Anno di uscita: 2018,1370
80991329,2,13,Anno di uscita: 2019,1371
81082781,1,30,Anno di uscita: 2019,1372
80214339,1,8,Anno di uscita: 2020,1373
80144408,1,26,Anno di uscita: 2016,1374
80144408,2,26,Anno di uscita: 2017,1375
80144408,3,26,Anno di uscita: 2018,1376
80217315,1,6,Anno di uscita: 2019,1377
80217315,2,6,Anno di uscita: 2021,1378
81064730,1,8,Anno di uscita: 2016,1379
81064730,2,8,Anno di uscita: 2017,1380
81226180,1,8,Anno di uscita: 2021,1381
81161673,1,6,Anno di uscita: 2020,1382
80993625,1,16,Anno di uscita: 2018,1383
80209651,1,7,Anno di uscita: 2020,1384
81173658,1,5,Anno di uscita: 2021,1385
80057506,1,8,Anno di uscita: 2017,1386
80057506,2,5,Anno di uscita: 2018,1387
81018057,1,6,Anno di uscita: 2020,1388
80007778,1,13,Anno di uscita: 2016,1389
80244996,1,9,Anno di uscita: 2019,1390
81011682,1,6,Anno di uscita: 2018,1391
80134440,1,26,Anno di uscita: 2019,1392
80134440,2,25,Anno di uscita: 2018,1393
80161848,1,12,Anno di uscita: 2018,1394
81095953,1,8,Anno di uscita: 2020,1395
81106517,1,8,Anno di uscita:,1396
80041601,1,6,Anno di uscita: 2014,1397
80041601,2,8,Anno di uscita: 2016,1398
80041601,3,8,Anno di uscita: 2018,1399
80200027,1,15,Anno di uscita: 2018,1400
80200027,2,9,Anno di uscita: 2019,1401
80221272,1,13,Anno di uscita: 2018,1402
80221272,2,13,Anno di uscita: 2018,1403
81077065,1,12,Anno di uscita: 2019,1404
81077065,2,7,Anno di uscita: 2019,1405
80173174,1,7,Anno di uscita: 2018,1406
80173174,2,7,Anno di uscita: 2019,1407
81034661,1,6,Anno di uscita: 2021,1408
80174902,1,6,Anno di uscita: 2018,1409
80174902,2,7,Anno di uscita: 2017,1410
80174902,3,6,Anno di uscita: 2014,1411
81073977,1,10,Anno di uscita: 2021,1412
80992787,1,12,Anno di uscita: 2018,1413
81329144,1,8,Anno di uscita: 2020,1414
80216124,1,10,Anno di uscita: 2018,1415
80000139,1,26,Anno di uscita: 2013,1416
80000139,2,26,Anno di uscita: 2014,1417
81079322,1,15,Anno di uscita: 2019,1418
80095988,1,13,Anno di uscita: 2017,1419
80095988,2,10,Anno di uscita: 2018,1420
80992673,1,10,Anno di uscita: 2021,1421
80992673,2,8,Anno di uscita: 2021,1422
80233221,1,9,Anno di uscita: 2020,1423
80198306,1,8,Anno di uscita: 2019,1424
81249660,1,6,Anno di uscita: 2020,1425
80057281,1,8,Anno di uscita: 2016,1426
80057281,2,9,Anno di uscita: 2017,1427
80057281,3,8,Anno di uscita: 2019,1428
81122682,1,6,Anno di uscita: 2021,1429
81035566,1,8,Anno di uscita: 2020,1430
80213322,1,8,Anno di uscita: 2019,1431
80211229,1,52,Anno di uscita: 2018,1432
81036255,1,6,Anno di uscita: 2020,1433
81203251,1,6,Anno di uscita: 2019,1434
80049872,1,30,Anno di uscita: 2017,1435
80049872,2,24,Anno di uscita: 2016,1436
80224294,1,13,Anno di uscita: 2018,1437
80241474,1,11,Anno di uscita: 2019,1438
81161575,1,16,Anno di uscita: 2022,1439
81033141,1,4,Anno di uscita: 2022,1440
81033141,2,4,Anno di uscita: 2021,1441
81033141,3,4,Anno di uscita: 2021,1442
81033141,4,8,Anno di uscita: 2021,1443
81033141,5,8,Anno di uscita: 2021,1444
81033141,6,10,Anno di uscita: 2020,1445
80091245,1,10,Anno di uscita: 2016,1446
81002391,1,4,Anno di uscita: 2019,1447
81159258,1,16,Anno di uscita: 2019,1448
80117748,1,6,Anno di uscita: 2018,1449
80117748,2,6,Anno di uscita: 2017,1450
80117748,3,13,Anno di uscita: 2017,1451
81270678,1,20,Anno di uscita: 1998,1452
81270678,2,20,Anno di uscita: 1999,1453
81270678,3,20,Anno di uscita: 2000,1454
81270678,4,11,Anno di uscita: 2002,1455
81005127,1,6,Anno di uscita: 2020,1456
81173113,1,8,Anno di uscita: 2022,1457
80081170,1,12,Anno di uscita: 2017,1458
80992788,1,12,Anno di uscita: 2020,1459
